,0
1245,-22.892819757396424
1246,-22.86867946072418
1247,-20.680718320537764
1248,-17.165421400074052
1249,-15.888566190916805
1250,-12.878074981653526
1251,-8.477958891635524
1252,-5.028494819633664
1253,-4.157892263218116
1254,-3.2088932014765703
1255,-1.1337611917464443
1256,-3.01323788071376
1257,-7.746656549613419
1258,-11.135222858433721
1259,-13.379348836641341
1260,-13.871430352058866
1261,-13.176582236366215
1262,-16.12222761422369
1263,-13.653198502610223
1264,-13.360702538522077
1265,-9.35956133692882
1266,-7.889857265144073
1267,-5.114329628195378
1268,-3.024802628750095
1269,-2.2334290016837457
1270,-1.7712850216713178
1271,-0.3192580686074109
1272,-1.8250655594546856
1273,-5.220362611090991
1274,-10.208966810182645
1275,-13.787611198810424
1276,-14.956477228617587
1277,-15.751483791956545
1278,-15.90900220068589
1279,-15.888197545992256
1280,-15.709309623410661
1281,-14.405917925571586
1282,-9.22151570445601
1283,-4.174897496834532
1284,-2.6821887925805896
1285,-2.271803749152383
1286,-1.745212312088114
1287,-0.5542810997807948
1288,-4.116027280737995
1289,-11.670572585399015
1290,-15.809533475801658
1291,-18.077775967137995
1292,-18.7686522310629
1293,-22.161136878678022
1294,-22.379576834132465
1295,-23.051634369247594
1296,-19.977997851940174
1297,-15.950005029713438
1298,-11.340106194082068
1299,-5.647033435944138
1300,-3.074266453384695
1301,-2.510186205847887
1302,-1.8554252527572714
1303,-2.338100376712859
1304,-6.94057280088029
1305,-13.898436565725206
1306,-17.442487790303943
1307,-21.52533140977242
1308,-21.566393697658754
1309,-24.357362800237453
1310,-25.630198590539905
1311,-25.14006732569098
1312,-21.046176250257716
1313,-15.944314816926408
1314,-11.456175832342893
1315,-6.19601113334609
1316,-3.48932496311447
1317,-2.9661107892299583
1318,-2.2137719029649077
1319,-2.643504859046189
1320,-8.672793680146896
1321,-17.95575449711143
1322,-21.725945599359022
1323,-25.875811244465325
1324,-24.11959871567346
1325,-23.588107868644187
1326,-22.59416385553675
1327,-20.449126065517063
1328,-15.635122805287608
1329,-10.03207075937081
1330,-6.4061327944546065
1331,-4.849030146121734
1332,-4.077236321257757
1333,-3.4529183038720532
1334,-2.8810429999467573
1335,-3.22055308368698
1336,-6.934817183348571
1337,-12.003619491187834
1338,-16.280786552982022
1339,-20.982846619751285
1340,-23.914537003448714
1341,-23.938302709310534
1342,-24.3797609523469
1343,-20.647849463393868
1344,-14.451148279459716
1345,-8.13419155360532
1346,-4.703825667049571
1347,-3.211996953905853
1348,-2.9551049544663357
1349,-2.9160285924638742
1350,-2.8383812687587238
1351,-4.278671043095798
1352,-8.20426976458539
1353,-13.77697400897135
1354,-17.713507214594017
1355,-19.179655646622606
1356,-20.382805654413062
1357,-18.552441982813406
1358,-17.260692329527103
1359,-15.670697040506838
1360,-11.902384838197278
1361,-8.456500189495088
1362,-5.829066732156178
1363,-4.831584916950206
1364,-4.279836436728246
1365,-3.7066233084799762
1366,-3.135853939328314
1367,-2.9894424454225543
1368,-6.388312974472655
1369,-11.397959663693143
1370,-15.51344025075619
1371,-18.258530897885862
1372,-20.707147783273754
1373,-18.098711431320993
1374,-15.205562279896839
1375,-16.95318894947819
1376,-12.457540311028396
1377,-10.08199241721816
1378,-7.088934545354647
1379,-5.226189579253258
1380,-4.127788243008368
1381,-3.5428141524897256
1382,-2.7418022444120993
1383,-1.0384902622933794
1384,-4.8681699527690085
1385,-12.221904853609402
1386,-15.117325333439666
1387,-16.916413645311223
1388,-16.76064927291644
1389,-15.164220535374142
1390,-16.696320733582183
1391,-16.191931234393337
1392,-12.870196682862712
1393,-11.079022345097243
1394,-9.54820645823925
1395,-5.5180909547534185
1396,-4.325661379204362
1397,-3.686728374325952
1398,-2.881155971778469
1399,-3.884964209560607
1400,-9.513048435031621
1401,-15.178883089953885
1402,-20.216677602929664
1403,-22.6521719181807
1404,-22.913779005122947
1405,-22.587314195003145
1406,-21.495173876589746
1407,-16.602322223707418
1408,-13.432980727277709
1409,-9.261626650601585
1410,-6.621962506007776
1411,-5.2020552284668895
1412,-4.520395087655771
1413,-3.9723211649075694
1414,-3.5167117134771217
1415,-4.162304110540973
1416,-8.948183330558678
1417,-14.823336951995671
1418,-19.470248927229193
1419,-21.878011630736538
1420,-22.465572181612927
1421,-21.666486740560387
1422,-17.884677377303532
1423,-15.93134089393655
1424,-13.290053522497544
1425,-10.25165232491419
1426,-7.174900163405724
1427,-5.66258192751998
1428,-5.058604785729287
1429,-4.706281317917956
1430,-3.624706838713081
1431,-0.6775749893856471
1432,-0.771930252413199
1433,-1.0646224307353833
1434,-1.721601199259183
1435,-2.0854775233350864
1436,-2.950835808404591
1437,-2.8015643433906092
1438,-2.94644774462526
1439,-5.754588565624999
1440,-7.035296708832391
1441,-7.049120893503073
1442,-5.906755677062478
1443,-2.6481783253477573
1444,-1.4367932656137015
1445,-1.0823709000867723
1446,-0.8307410096509358
1447,-0.35982684796572073
1448,-0.6658972695175862
1449,-1.4278387614786254
1450,-2.0656717774692623
1451,-1.6899036816336235
1452,-1.1487150947342997
1453,-1.695320383670179
1454,-3.226623833170322
1455,-5.0143376653537075
1456,-5.021793806247061
1457,-4.683990191754347
1458,-3.2129542415325147
1459,-1.8279374223346707
1460,-1.6924009537031708
1461,-1.5823901731539252
1462,-1.4902586714454316
1463,-1.408145987444513
1464,-2.3036023468378914
1465,-3.747965053002659
1466,-5.162729139257465
1467,-8.11254852900261
1468,-8.614018598224447
1469,-11.667599642459095
1470,-13.639855934695817
1471,-10.232203332201152
1472,-7.289697382088249
1473,-6.3090840451234556
1474,-4.776983846915428
1475,-4.516441073545664
1476,-4.09089996700969
1477,-3.8067758102403957
1478,-3.528645106438006
1479,-2.818973897246849
1480,-5.542213413768025
1481,-11.460599571437513
1482,-17.598894318373766
1483,-22.490848142488232
1484,-23.450353584579503
1485,-23.358144786354572
1486,-22.161636333091934
1487,-18.414354729139447
1488,-13.708822265016352
1489,-10.022937878659349
1490,-7.354685914755166
1491,-5.833549930109584
1492,-5.139480725467195
1493,-4.635340953485311
1494,-4.269954374395908
1495,-3.665846423115866
1496,-5.558380277475365
1497,-9.377672505318884
1498,-13.30086314302713
1499,-15.775427874394751
1500,-15.550964736544017
1501,-14.848975611909651
1502,-14.12053324099577
1503,-12.865523216561144
1504,-11.095545961957384
1505,-6.682128925226124
1506,-4.512154089826282
1507,-3.5029767170946258
1508,-3.176220558566712
1509,-2.90331034256684
1510,-2.653511784982001
1511,-0.20441328283783378
1512,-0.2428415432793969
1513,-0.3264050234350009
1514,-0.45489561729885963
1515,-0.6515260633459548
1516,-0.7316468755771268
1517,-0.5499168195449613
1518,-0.5197295569329015
1519,-0.4122873990837519
1520,-0.5801457033581983
1521,-0.3667656967875246
1522,-0.3231169485434435
1523,-0.2508565974454484
1524,-0.16270883927647617
1525,-0.14528144776259921
1526,-0.16472449458974836
1527,-0.05627748202691407
1528,-0.08966363124234533
1529,-0.22877357728764025
1530,-0.4792559117486661
1531,-0.896032782497727
1532,-0.7771983073027684
1533,-0.8994576127645217
1534,-1.1163338002325531
1535,-3.22224766116274
1536,-4.382295942210064
1537,-3.0813955705546476
1538,-2.0710290206470177
1539,-0.5136469156777963
1540,-0.3785147672861342
1541,-0.3005463657434717
1542,-0.22973086491430195
1543,-0.021708101521383583
1544,-0.04724568137540075
1545,-0.10894019326487125
1546,-0.17443412623156007
1547,-0.5170241788575538
1548,-0.9999133547048302
1549,-2.8119220765933335
1550,-5.255770361505583
1551,-3.8416543768116753
1552,-4.139031913207191
1553,-3.481993685824591
1554,-2.671825113491977
1555,-0.46816088869684336
1556,-0.5144555561574577
1557,-0.42897155486265603
1558,-0.31602945257463944
1559,-0.021030270531070983
1560,-0.04566407573135223
1561,-0.1369096404437471
1562,-0.47223382052455065
1563,-1.9682365455559392
1564,-2.5849557207871783
1565,-1.985866097189728
1566,-3.026366396736506
1567,-3.715328085408089
1568,-3.1864058610789243
1569,-2.1777041592176545
1570,-1.1624857664320558
1571,-0.6199890846391582
1572,-0.5548459589393815
1573,-0.5324478068299214
1574,-0.4884779807483284
1575,-0.045985153568864234
1576,-0.06454226339991465
1577,-0.11345906653356508
1578,-0.16671636635949483
1579,-0.24538638243598143
1580,-0.209592149439203
1581,-0.12153952544429103
1582,-0.12041575301300611
1583,-0.3754407442862373
1584,-0.5148836599408071
1585,-0.43165314939447796
1586,-0.32244506343901946
1587,-0.11773415848118418
1588,-0.08832580691937153
1589,-0.0741389232100147
1590,-0.062853631810043
1591,-0.010131461713285717
1592,-0.01607734759315349
1593,-0.02380105335109306
1594,-0.03959332624800993
1595,-0.08388423016711499
1596,-0.13986474572602958
1597,-0.4666268501398321
1598,-1.6814486319124597
1599,-1.8224731532110638
1600,-3.191858238430754
1601,-2.887749959219235
1602,-1.6018391658669628
1603,-0.4657468590296219
1604,-0.29707396838963973
1605,-0.23169300725464836
1606,-0.19929982098115318
1607,-0.011273071802222034
1608,-0.02196972050009549
1609,-0.10014622804854412
1610,-0.3553852712134642
1611,-1.2588745224305313
1612,-1.7045186691263297
1613,-2.1224906629372384
1614,-4.227215346691452
1615,-9.417046161615346
1616,-10.318145166708703
1617,-4.46384971293827
1618,-2.06211019182723
1619,-0.4174424821415954
1620,-0.27610877477724216
1621,-0.17690761475758165
1622,-0.14932465016090646
1623,-0.03416473243969165
1624,-0.07205786315206808
1625,-0.267606157969027
1626,-0.7728875400398607
1627,-2.3646903783676123
1628,-3.8540991159582347
1629,-5.766700335162284
1630,-8.003233417101313
1631,-5.322839954230446
1632,-3.815385452994434
1633,-2.136189984004446
1634,-1.1641922356795789
1635,-0.6967147960329214
1636,-0.6687631865116828
1637,-0.6311911336368325
1638,-0.6182053188751979
1639,-0.08669663418829998
1640,-0.1242686870631502
1641,-0.28952863920808625
1642,-0.983199469496526
1643,-4.063322948298875
1644,-7.333274779701767
1645,-7.848991191491763
1646,-6.5113987580717065
1647,-5.167337200814359
1648,-3.203042449770777
1649,-1.929326668358101
1650,-1.1912697999764816
1651,-0.6266960439116502
1652,-0.4955298014018581
1653,-0.41752572454392123
1654,-0.3468231955464631
1655,-0.025132931788178325
1656,-0.055552083949564235
1657,-0.2635510637989711
1658,-0.9156482600153879
1659,-3.879987503079164
1660,-5.25800006871053
1661,-6.361711081046138
1662,-5.486221006437347
1663,-4.526257731133327
1664,-3.3041225097284723
1665,-1.9466470339261406
1666,-1.152205329745783
1667,-0.6669913125194853
1668,-0.6442839743442903
1669,-0.6057308502992527
1670,-0.5620761561692831
1671,-0.017135715279763986
1672,-0.04672244341796272
1673,-0.29895286832767454
1674,-1.4628421916533796
1675,-5.17271822753564
1676,-7.013623954800295
1677,-6.720456105607724
1678,-5.960518377188208
1679,-4.440761838066763
1680,-3.40806848668025
1681,-2.278772327403587
1682,-2.0482443859553854
1683,-0.7270150304767071
1684,-0.5829699991511319
1685,-0.5686760894959377
1686,-0.5042643077593709
1687,-0.03309447298131829
1688,-0.07366325233962812
1689,-0.30900141546464965
1690,-1.3530276253381857
1691,-4.296086542837912
1692,-4.868829946101684
1693,-6.886988477330945
1694,-7.907207360141513
1695,-5.867102564129667
1696,-4.2350876995963915
1697,-2.3992835424166685
1698,-1.31240533300695
1699,-0.7521007230038634
1700,-0.6053622053747034
1701,-0.5022664901037359
1702,-0.4698316826290778
1703,-0.03738740258658879
1704,-0.08237992103951797
1705,-0.40876148875699414
1706,-1.3462493154351307
1707,-4.428626284985953
1708,-6.803092027566066
1709,-7.8081845766982525
1710,-8.255249790119336
1711,-5.944969885612352
1712,-4.027635741247934
1713,-2.0311261805072576
1714,-1.333757009201534
1715,-0.9585240430950961
1716,-0.8463132847703037
1717,-0.5765603341726404
1718,-0.5714706558594713
1719,-0.051574286295931415
1720,-0.09434304342980226
1721,-0.40782798467385817
1722,-1.4390645940198112
1723,-5.092567685875082
1724,-8.103683213155733
1725,-9.380490855225943
1726,-8.322747486627549
1727,-6.345865295176296
1728,-4.523599920145017
1729,-3.2577327080937692
1730,-1.8710450949636765
1731,-0.8624087978470953
1732,-0.8719935658854325
1733,-0.7284598807455183
1734,-0.7148378561947482
1735,-0.054731551698139924
1736,-0.08617339623086195
1737,-0.2534073824879215
1738,-1.2745122022945736
1739,-5.965851836822438
1740,-8.378567463267714
1741,-9.352432219758853
1742,-9.79747583198079
1743,-8.521976284804154
1744,-6.223962742867329
1745,-3.153542949820917
1746,-1.4807036328364944
1747,-0.6727290923935527
1748,-0.5680636632503138
1749,-0.5138788052271082
1750,-0.445043284395922
1751,-0.018937318701361505
1752,-0.04121060720733283
1753,-0.1899172130627278
1754,-0.8518429586385707
1755,-5.265759449783744
1756,-8.04973024468184
1757,-8.928264612861128
1758,-8.54164527529474
1759,-5.958342182956173
1760,-3.802726661956214
1761,-2.3671579210077596
1762,-1.366495056856067
1763,-0.7687313658098418
1764,-0.629157640665909
1765,-0.603025472223905
1766,-5.960460214282648e-08
