,0
1238,-4.645240853475272
1239,-2.3410257525657556
1240,-3.2514241231752266
1241,-5.532456215039161
1242,-9.647574103063548
1243,-14.050306382868698
1244,-16.926795162057473
1245,-18.004748596761516
1246,-18.337896582610284
1247,-16.33885407448477
1248,-12.298648402660803
1249,-6.791277552322782
1250,-5.306203365538579
1251,-3.9907593570210196
1252,-3.6290770648347888
1253,-3.413116543792256
1254,-3.2681915213564423
1255,-1.509790906560795
1256,-1.7372091496938253
1257,-2.460656976468613
1258,-3.8521131900743626
1259,-6.963708242838834
1260,-9.677838662192045
1261,-10.49732443769841
1262,-13.053984015409299
1263,-12.129702001270346
1264,-11.808760919132936
1265,-7.954072832646602
1266,-5.846636824931167
1267,-3.6097648274969885
1268,-3.037449528016566
1269,-2.8421093392054075
1270,-2.5743482603774908
1271,-1.3525876297830735
1272,-1.7820232915703542
1273,-2.6319163274663424
1274,-5.0245170219800315
1275,-10.67100971013511
1276,-14.478552867480005
1277,-16.44918593287153
1278,-17.0130699661743
1279,-16.887903122517287
1280,-15.510241364152819
1281,-12.745969289174724
1282,-7.965851632574612
1283,-4.278867257329821
1284,-3.6577600183192516
1285,-3.2306551437968665
1286,-3.0211815842492626
1287,-1.555699091439223
1288,-2.2778923362933625
1289,-3.7722956180230653
1290,-6.195452220073378
1291,-11.661011600904203
1292,-14.494244060316973
1293,-16.923263305844827
1294,-18.495688502090104
1295,-19.825622634496895
1296,-18.84364174377974
1297,-14.21183826456695
1298,-8.741230826624133
1299,-4.596680803494436
1300,-3.965560692662166
1301,-3.7177540068470734
1302,-3.5065739780519465
1303,-1.9522004913379334
1304,-2.6311730917313554
1305,-4.770615803138085
1306,-8.312556238229462
1307,-13.293270246758553
1308,-16.371235368986518
1309,-18.633656838046463
1310,-19.993647423575965
1311,-20.247417832928562
1312,-19.35382253581558
1313,-14.944389242623828
1314,-9.676346244836196
1315,-5.204350340416511
1316,-4.439287258368552
1317,-4.452594150967684
1318,-4.377253830983932
1319,-1.9755143098728922
1320,-2.724398636441734
1321,-4.965361403361271
1322,-8.474754059146278
1323,-14.361591346337207
1324,-16.33077361557403
1325,-18.324643202984063
1326,-19.631049464964235
1327,-19.89640246001079
1328,-18.29754185514365
1329,-13.22036179409966
1330,-8.078674817145028
1331,-4.964499249908684
1332,-4.810964584718846
1333,-4.993544902431822
1334,-5.01253606193211
1335,-2.0904482839306553
1336,-2.7797667257550245
1337,-4.6741378588514095
1338,-8.10993828510135
1339,-11.985115894329695
1340,-14.784944366869397
1341,-15.37133357822745
1342,-15.905178996065146
1343,-14.96347553629819
1344,-12.38882370791481
1345,-8.414504397525619
1346,-5.126887339173649
1347,-3.223080085185927
1348,-3.2777049387642307
1349,-3.574600858403471
1350,-3.8789767024795765
1351,-2.2428591766892083
1352,-2.7802364507395367
1353,-4.331298079018467
1354,-7.367451731739223
1355,-10.987895698102449
1356,-12.905503353217341
1357,-12.986533885988123
1358,-14.228421340285891
1359,-13.574029032119839
1360,-11.52186597954362
1361,-8.661550009948073
1362,-6.133454468004047
1363,-4.444216397762958
1364,-4.337297477871246
1365,-4.450739034573175
1366,-4.6241805256888
1367,-2.015078234517503
1368,-2.5457723328388653
1369,-3.9960333577964633
1370,-6.535574730059238
1371,-9.769066389246802
1372,-12.805243825511084
1373,-11.476594004454341
1374,-9.3646153399267
1375,-10.626029083453943
1376,-5.833674793713072
1377,-4.963868986005423
1378,-4.245915157783628
1379,-3.705190349982928
1380,-3.5855293966506565
1381,-3.5225565192970265
1382,-3.5456027729673707
1383,-1.5976651539792925
1384,-2.105408132804385
1385,-3.3461420852414676
1386,-5.526004928859507
1387,-8.405936375972729
1388,-10.938943219653538
1389,-11.530148598574272
1390,-14.823408302626234
1391,-12.802746553441537
1392,-10.45315245149689
1393,-7.523269617106948
1394,-5.216420488752647
1395,-3.788058161490582
1396,-3.563939885020872
1397,-3.4474659265202234
1398,-3.4673251853589733
1399,-2.1338235214242616
1400,-2.637279516529972
1401,-3.734771132235238
1402,-7.026490851844315
1403,-10.92234230627696
1404,-14.273752774233984
1405,-16.5978092963246
1406,-17.391751546091058
1407,-14.865528958199192
1408,-13.291486480994593
1409,-9.213893078758034
1410,-6.125808058762544
1411,-4.342410939727927
1412,-4.2650430726591395
1413,-4.284456390056903
1414,-4.335359119074411
1415,-2.1628989033767994
1416,-2.706798814237345
1417,-4.126997440186344
1418,-6.990512296385262
1419,-10.870630936779776
1420,-13.653014180147949
1421,-15.0911218143671
1422,-11.048347519843034
1423,-9.778776020888614
1424,-8.898493562260654
1425,-6.788530553046286
1426,-4.65839315304153
1427,-3.634755385850056
1428,-3.442631921299892
1429,-3.353859845113533
1430,-3.1718384406732554
1431,-1.250294609105893
1432,-1.2574237262758459
1433,-1.3124291165504616
1434,-1.4629611093709798
1435,-1.5211178191619297
1436,-1.8262428448589105
1437,-1.8109559722617803
1438,-1.8274379679207584
1439,-2.083253762016014
1440,-2.1229544420358764
1441,-2.240992168522922
1442,-2.223184240312733
1443,-1.9210678328709747
1444,-1.7626099741726051
1445,-1.653437563532421
1446,-1.6234465151543844
1447,-1.112100329486097
1448,-1.1513788516084702
1449,-1.3083680764945171
1450,-1.490787855288744
1451,-1.568548150825606
1452,-1.6610542433445232
1453,-1.8654321786930836
1454,-2.1785365832408417
1455,-3.0006444944202144
1456,-2.8257759906934155
1457,-2.4550321684262713
1458,-1.987513107578451
1459,-1.7869167556494858
1460,-1.7861140610556987
1461,-1.837551919802408
1462,-1.9521588701367847
1463,-1.643258206906097
1464,-1.771213671040769
1465,-1.9696576122812246
1466,-2.208028177204966
1467,-3.0065487590989193
1468,-3.661309712189521
1469,-5.3194805287083256
1470,-7.0450776911047654
1471,-5.590737788433586
1472,-3.547053569122056
1473,-3.37310073182077
1474,-3.0026125826464494
1475,-3.056333661571017
1476,-3.1277972639610994
1477,-3.1993203252099818
1478,-3.302891711351336
1479,-1.9809785789964849
1480,-2.3519602366988295
1481,-3.2672580172733063
1482,-5.15924485013187
1483,-8.821250558795342
1484,-11.313950242096553
1485,-12.89945044139165
1486,-14.27586356372133
1487,-12.68992336887112
1488,-9.67150629372999
1489,-6.589521752647244
1490,-4.768177989927338
1491,-3.985324817326827
1492,-4.0799654828766165
1493,-4.1285849917162665
1494,-4.208027972957126
1495,-2.232370633997121
1496,-2.4706995777197136
1497,-3.105256410590542
1498,-4.070785035078117
1499,-5.419365465604159
1500,-5.768174914860481
1501,-5.7619257888007525
1502,-6.323044985169375
1503,-6.028586878740882
1504,-5.366274650582852
1505,-3.5808321468055766
1506,-2.908542722141121
1507,-2.6454194342995123
1508,-2.6123186876063045
1509,-2.5422642601697447
1510,-2.4906896460478123
1511,-1.0466182882911568
1512,-1.0587122201708041
1513,-1.0846897955799193
1514,-1.1049295911149812
1515,-1.1614630740607197
1516,-1.184420139442878
1517,-1.1671532868477499
1518,-1.1223450908570953
1519,-1.0848265509551567
1520,-1.0907962203785502
1521,-1.0361000161696694
1522,-1.036004881995595
1523,-1.0139813206965869
1524,-0.9998420040742673
1525,-1.0045095244899613
1526,-1.0254806639882332
1527,-0.833499900699195
1528,-0.8544472566539554
1529,-0.9103742592399584
1530,-0.9807259809705045
1531,-1.0514820229408883
1532,-1.036837306018782
1533,-1.1080452353160268
1534,-1.1266677498917659
1535,-1.3199803916178894
1536,-1.3020773292336258
1537,-1.1942665264599412
1538,-1.1324709345105077
1539,-1.0375329746667177
1540,-1.0193980227331423
1541,-0.9957869099041972
1542,-0.9883069854673323
1543,-0.8349388050821176
1544,-0.86020287418566
1545,-0.9119380272263555
1546,-0.9409301667765817
1547,-1.1024501567030711
1548,-1.449897998092922
1549,-2.59463562299959
1550,-3.7680443096189578
1551,-2.7021848067945626
1552,-2.8728079480031425
1553,-1.974622426990905
1554,-1.576539421448146
1555,-1.2660274231440098
1556,-1.2679717278267333
1557,-1.2474286921117965
1558,-1.2140009216952024
1559,-0.852312683623083
1560,-0.8911155348750697
1561,-0.9909410129121028
1562,-1.170536495913396
1563,-1.5179783914173584
1564,-1.756687871836263
1565,-1.671929268618797
1566,-2.3224151297617794
1567,-2.6666878680917847
1568,-1.7940161433900386
1569,-1.4200496509760114
1570,-1.2559848218929233
1571,-1.1875595671874493
1572,-1.1781175004102238
1573,-1.1778499355456233
1574,-1.1757688754876767
1575,-0.8596736903423619
1576,-0.8683487378410746
1577,-0.9021629908398694
1578,-0.9299362237847077
1579,-0.9919399217399274
1580,-0.9863924102140089
1581,-0.9787222174289951
1582,-0.9935274732698502
1583,-1.062226238725799
1584,-1.065520259503245
1585,-1.0442042586239353
1586,-1.040702131840689
1587,-1.012685117574776
1588,-0.9923264043221138
1589,-0.9758563004348986
1590,-0.9719855287271031
1591,-0.8111374239050235
1592,-0.8207519213727608
1593,-0.8342371905482935
1594,-0.8562131847602785
1595,-0.9377193884014474
1596,-1.0924907978543104
1597,-1.3550432806514578
1598,-1.7080148500236874
1599,-1.5152254462549877
1600,-1.4503974525068344
1601,-1.3419088187428372
1602,-1.2053734412835269
1603,-1.098216685956615
1604,-1.0571781816137928
1605,-1.0220915090367129
1606,-0.9953231308055734
1607,-0.8030391273366462
1608,-0.8260259221482045
1609,-0.9267967960401364
1610,-1.117160278369866
1611,-1.4604222161002838
1612,-1.809463554905932
1613,-2.0702798390261563
1614,-2.2555358053850796
1615,-2.2949272993391787
1616,-2.0321310352209565
1617,-1.5130076308217895
1618,-1.2320883065417547
1619,-1.0611678710391885
1620,-1.009040289530418
1621,-0.9728833574949647
1622,-0.9645650631490383
1623,-0.8280356315756023
1624,-0.8514208007411099
1625,-0.9585597184103705
1626,-1.1783969570465729
1627,-1.5878841717069179
1628,-2.3171530207580986
1629,-2.9598854467137414
1630,-3.950630573217822
1631,-2.6569544529064473
1632,-1.9837434159306184
1633,-1.4721356112836048
1634,-1.1945221995527646
1635,-1.1173446008321406
1636,-1.1319595883248468
1637,-1.1382027684987008
1638,-1.1594890399486104
1639,-0.9056234964219385
1640,-0.9287351548369713
1641,-1.0144688833387363
1642,-1.2657717500511723
1643,-1.8468215558891075
1644,-2.730213712832253
1645,-2.912377818533642
1646,-2.3763264770345103
1647,-2.1142080439065865
1648,-1.6372409703956663
1649,-1.4459618216404522
1650,-1.2365060997504855
1651,-1.1183672932034767
1652,-1.088970833413427
1653,-1.0666975449074556
1654,-1.0532063298460486
1655,-0.8598758504622737
1656,-0.8998203118031967
1657,-1.0786963426130143
1658,-1.4265068830415402
1659,-2.0694117396876948
1660,-2.516572087282853
1661,-2.9581373562650697
1662,-2.614922985621689
1663,-2.3253761809299505
1664,-1.9523491384849336
1665,-1.6048358923504082
1666,-1.2938303855182482
1667,-1.164632231234691
1668,-1.1664695099715772
1669,-1.166029514416465
1670,-1.1772494010717622
1671,-0.8313831653259598
1672,-0.8955452198555776
1673,-1.1221013095360206
1674,-1.6054661562536836
1675,-2.4920928751154605
1676,-3.238824790995807
1677,-3.025664782202682
1678,-2.6979275525045807
1679,-2.306266103712076
1680,-2.099497922239806
1681,-1.7694834182497203
1682,-1.5522326399712512
1683,-1.2882293610194182
1684,-1.2463762703110604
1685,-1.2631198849487646
1686,-1.2682987515501196
1687,-0.9081921191220488
1688,-0.9537851720488391
1689,-1.1328336335491827
1690,-1.5032861074082149
1691,-1.9528188634694459
1692,-2.1727452903938484
1693,-3.267234233729795
1694,-3.632002440687671
1695,-2.9548552272593867
1696,-2.296883495793651
1697,-1.6789394680711638
1698,-1.3073810594384696
1699,-1.1833320423268674
1700,-1.1637641318962295
1701,-1.1461464720341894
1702,-1.1585912111807488
1703,-0.8701681789203093
1704,-0.9066937558803119
1705,-1.0766450119844677
1706,-1.3715728433974732
1707,-1.974901883627254
1708,-2.746636249632431
1709,-3.3271866010564537
1710,-3.487006067621323
1711,-2.7240597209465847
1712,-2.053750276280141
1713,-1.46465568684674
1714,-1.2431952213653403
1715,-1.1777131801704002
1716,-1.1813461164429953
1717,-1.1360146824949027
1718,-1.1463486321541154
1719,-0.8867690922969018
1720,-0.9162785239186633
1721,-1.0861168081910932
1722,-1.503987721942039
1723,-2.3108622734972073
1724,-3.253017620591038
1725,-3.7251804183110266
1726,-3.154666722252202
1727,-2.5961577697848384
1728,-1.952878322328246
1729,-1.7534830393470031
1730,-1.4090913832994119
1731,-1.2503897432799675
1732,-1.29484713200371
1733,-1.2833299510544123
1734,-1.3102410305466776
1735,-0.9426009607088162
1736,-0.9698271721527192
1737,-1.0948691522062433
1738,-1.4746982880978265
1739,-2.4465473892757075
1740,-3.1332555871988177
1741,-3.6072437718839296
1742,-3.66415779152598
1743,-3.370401299631311
1744,-2.616028920395337
1745,-1.793148044051577
1746,-1.2807791660119534
1747,-1.1362346802724659
1748,-1.131876345922521
1749,-1.1356757669997535
1750,-1.144243788552643
1751,-0.862551499108207
1752,-0.9141439508877909
1753,-1.0945778037981313
1754,-1.5244356234829013
1755,-2.5227736462555583
1756,-3.453893429156352
1757,-3.857803402861393
1758,-3.763989215448902
1759,-2.956930341431459
1760,-2.206642785794955
1761,-1.7711601580678433
1762,-1.4364008371456265
1763,-1.300810855541215
1764,-1.264279332695338
1765,-1.2549680754074615
1766,-5.960460214282648e-08
